business_name,industry,city,state_code,state_name,address,phone,has_website,website_url,website_confidence,lead_score,source,created_at,notes
Payless Stephenville HVAC,HVAC,Stephenville,TX,Texas,"7542 Monroe Ave, Stephenville, TX 85247",(915) 879-7087,True,,0.86,56,sweep_v25,2026-06-06T04:42:54.826505,Target for Modern Trade template demo
Silver Corning BBQ & Grill,Restaurant,Corning,NY,New York,"8345 Church St, Corning, NY 55413",(607) 362-8226,False,,0.75,85,sweep_v25,2026-06-06T04:42:54.826547,Target for Elegant Food template demo
Highland Pizzeria,Restaurant,Burleson,TX,Texas,"5467 State St, Burleson, TX 39355",(972) 569-9019,False,,0.78,92,sweep_v25,2026-06-06T04:42:54.826589,Target for Elegant Food template demo
Tough Arlington Roofers,Roofing,Arlington,TX,Texas,"8276 Jackson Blvd, Arlington, TX 23237",(806) 885-5498,False,,0.93,98,sweep_v25,2026-06-06T04:42:54.826630,Target for Modern Trade template demo
Pro Metal Roofing,Roofing,Lubbock,TX,Texas,"6936 Business Park Dr, Lubbock, TX 88727",(979) 319-6196,False,,0.82,96,sweep_v25,2026-06-06T04:42:54.826672,Target for Modern Trade template demo
Market Grapevine Deli & Market,Restaurant,Grapevine,TX,Texas,"5535 Franklin St, Grapevine, TX 22311",(361) 306-3818,True,,0.68,48,sweep_v25,2026-06-06T04:42:54.826714,Target for Elegant Food template demo
Paradise New Braunfels Pizzeria,Restaurant,New Braunfels,TX,Texas,"5501 Lake Dr, New Braunfels, TX 84117",(682) 670-9315,False,,0.81,81,sweep_v25,2026-06-06T04:42:54.826794,Target for Elegant Food template demo
Precision Buckeye Mechanical,HVAC,Buckeye,AZ,Arizona,"988 Madison Ave, Buckeye, AZ 43823",(928) 338-5658,False,,0.77,93,sweep_v25,2026-06-06T04:42:54.826840,Target for Modern Trade template demo
Big Rye Exteriors,Roofing,Rye,NY,New York,"2918 Lake Dr, Rye, NY 64944",(516) 913-4826,False,,0.81,91,sweep_v25,2026-06-06T04:42:54.826882,Target for Modern Trade template demo
Lone Star Pizza & Pasta,Restaurant,Haltom City,TX,Texas,"8832 Valley Blvd, Haltom City, TX 18038",(210) 619-5692,True,,0.79,53,sweep_v25,2026-06-06T04:42:54.826929,Target for Elegant Food template demo
City Sugar Land Deli & Market,Restaurant,Sugar Land,TX,Texas,"1508 Highland Ave, Sugar Land, TX 49581",(409) 278-7904,True,,0.86,53,sweep_v25,2026-06-06T04:42:54.826971,Target for Elegant Food template demo
Five Star Service Experts of Newburgh,HVAC,Newburgh,NY,New York,"2379 River Rd, Newburgh, NY 30114",(315) 466-1405,False,,0.93,92,sweep_v25,2026-06-06T04:42:54.827013,Target for Modern Trade template demo
Rapid San Luis HVAC,HVAC,San Luis,AZ,Arizona,"3276 Cedar Ln, San Luis, AZ 23208",(480) 875-7022,True,,0.9,48,sweep_v25,2026-06-06T04:42:54.827059,Target for Modern Trade template demo
Arrow Temperature Control of Salamanca,HVAC,Salamanca,NY,New York,"1314 Highland Ave, Salamanca, NY 66020",(845) 561-1337,True,,0.87,43,sweep_v25,2026-06-06T04:42:54.827100,Target for Modern Trade template demo
City Paradise Valley HVAC Solutions,HVAC,Paradise Valley,AZ,Arizona,"9912 Elm St, Paradise Valley, AZ 57275",(602) 456-1504,True,,0.61,56,sweep_v25,2026-06-06T04:42:54.827142,Target for Modern Trade template demo
North Yuma Roofing Company,Roofing,Yuma,AZ,Arizona,"6736 Market St, Yuma, AZ 43590",(520) 756-9855,False,,0.88,91,sweep_v25,2026-06-06T04:42:54.827184,Target for Modern Trade template demo
Midtown Syracuse Diner,Restaurant,Syracuse,NY,New York,"6963 Washington Blvd, Syracuse, NY 58685",(347) 438-4613,True,,0.68,43,sweep_v25,2026-06-06T04:42:54.827254,Target for Elegant Food template demo
Sunset Kitchen,Restaurant,Austin,TX,Texas,"7633 Enterprise Rd, Austin, TX 94212",(806) 863-5638,False,,0.85,93,sweep_v25,2026-06-06T04:42:54.827299,Target for Elegant Food template demo
Bella Italian Kitchen,Restaurant,Elmira,NY,New York,"1673 Monroe Ave, Elmira, NY 53835",(585) 993-5732,True,,0.68,40,sweep_v25,2026-06-06T04:42:54.827343,Target for Elegant Food template demo
Sky Roofing,Roofing,Tolleson,AZ,Arizona,"262 Jackson Blvd, Tolleson, AZ 49430",(480) 268-8677,True,,0.83,52,sweep_v25,2026-06-06T04:42:54.827385,Target for Modern Trade template demo
Five Avondale Kitchen,Restaurant,Avondale,AZ,Arizona,"9850 Enterprise Rd, Avondale, AZ 50492",(602) 451-6866,True,,0.79,44,sweep_v25,2026-06-06T04:42:54.827427,Target for Elegant Food template demo
Theo's Pizzeria,Restaurant,Corpus Christi,TX,Texas,"1312 Lincoln Ave, Corpus Christi, TX 79984",(817) 905-4706,True,,0.64,55,sweep_v25,2026-06-06T04:42:54.827469,Target for Elegant Food template demo
Red Fort Worth Roofing & Construction,Roofing,Fort Worth,TX,Texas,"5176 Elm St, Fort Worth, TX 85531",(361) 683-5445,True,,0.8,63,sweep_v25,2026-06-06T04:42:54.827511,Target for Modern Trade template demo
One Hour Air & Heating of Fulton,HVAC,Fulton,NY,New York,"9053 Spring St, Fulton, NY 47851",(212) 449-9409,True,,0.81,53,sweep_v25,2026-06-06T04:42:54.827553,Target for Modern Trade template demo
Fork & Pharr Taqueria,Restaurant,Pharr,TX,Texas,"6455 Industrial Blvd, Pharr, TX 48239",(806) 920-4192,False,,0.85,85,sweep_v25,2026-06-06T04:42:54.827595,Target for Elegant Food template demo
National Ithaca Cooling Solutions,HVAC,Ithaca,NY,New York,"6185 Water St, Ithaca, NY 70102",(585) 917-5262,True,,0.69,47,sweep_v25,2026-06-06T04:42:54.827637,Target for Modern Trade template demo
Pine Newburgh Kitchen,Restaurant,Newburgh,NY,New York,"587 Main St, Newburgh, NY 87015",(716) 597-8631,True,,0.65,37,sweep_v25,2026-06-06T04:42:54.827681,Target for Elegant Food template demo
City Heating & Cooling of San Marcos,HVAC,San Marcos,TX,Texas,"7370 Valley Blvd, San Marcos, TX 73046",(726) 293-4238,False,,0.79,94,sweep_v25,2026-06-06T04:42:54.827724,Target for Modern Trade template demo
Diamond Hudson Service Experts,HVAC,Hudson,NY,New York,"7196 State St, Hudson, NY 43045",(845) 339-1646,False,,0.81,87,sweep_v25,2026-06-06T04:42:54.827766,Target for Modern Trade template demo
Blue Brownsville Exteriors,Roofing,Brownsville,TX,Texas,"369 Cedar Ln, Brownsville, TX 67825",(915) 287-3101,False,,0.71,92,sweep_v25,2026-06-06T04:42:54.827808,Target for Modern Trade template demo
Pro Richardson Climate Control,HVAC,Richardson,TX,Texas,"4608 Center St, Richardson, TX 39176",(936) 846-5171,True,,0.71,46,sweep_v25,2026-06-06T04:42:54.827850,Target for Modern Trade template demo
State Comfort Systems of Sherman,HVAC,Sherman,TX,Texas,"9146 River Rd, Sherman, TX 17911",(915) 389-7904,True,,0.89,49,sweep_v25,2026-06-06T04:42:54.827891,Target for Modern Trade template demo
Seven Brownsville Steakhouse,Restaurant,Brownsville,TX,Texas,"4162 Valley Blvd, Brownsville, TX 11466",(281) 691-2855,True,,0.77,55,sweep_v25,2026-06-06T04:42:54.827937,Target for Elegant Food template demo
Sky Harlingen Roofing Co.,Roofing,Harlingen,TX,Texas,"9069 Business Park Dr, Harlingen, TX 31545",(936) 788-2394,False,,0.79,100,sweep_v25,2026-06-06T04:42:54.827979,Target for Modern Trade template demo
Old Socorro Pizzeria,Restaurant,Socorro,TX,Texas,"1787 Spring St, Socorro, TX 86634",(254) 865-5801,False,,0.88,94,sweep_v25,2026-06-06T04:42:54.828021,Target for Elegant Food template demo
Royal Service Experts,HVAC,Waco,TX,Texas,"4749 Market St, Waco, TX 10282",(214) 421-1911,True,,0.83,55,sweep_v25,2026-06-06T04:42:54.828062,Target for Modern Trade template demo
A1 Air Systems,HVAC,Frisco,TX,Texas,"2983 Innovation Blvd, Frisco, TX 77061",(361) 752-2696,True,,0.62,57,sweep_v25,2026-06-06T04:42:54.828105,Target for Modern Trade template demo
Top Glens Falls Sushi Bar,Restaurant,Glens Falls,NY,New York,"8466 Industrial Blvd, Glens Falls, NY 91406",(929) 499-9310,True,,0.68,51,sweep_v25,2026-06-06T04:42:54.828147,Target for Elegant Food template demo
Top Home Improvements of DeSoto,Roofing,DeSoto,TX,Texas,"6647 Technology Dr, DeSoto, TX 16067",(409) 563-1867,True,,0.81,55,sweep_v25,2026-06-06T04:42:54.828189,Target for Modern Trade template demo
A Apache Junction Italian Kitchen,Restaurant,Apache Junction,AZ,Arizona,"8927 Lincoln Ave, Apache Junction, AZ 38864",(480) 529-8537,True,,0.82,41,sweep_v25,2026-06-06T04:42:54.828257,Target for Elegant Food template demo
State Heating & Cooling,HVAC,Glendale,AZ,Arizona,"9963 Industrial Blvd, Glendale, AZ 81149",(928) 463-8960,True,,0.71,49,sweep_v25,2026-06-06T04:42:54.828302,Target for Modern Trade template demo
Certified Roof & Gutter,Roofing,Nacogdoches,TX,Texas,"200 Church St, Nacogdoches, TX 44909",(432) 333-2376,False,,0.82,91,sweep_v25,2026-06-06T04:42:54.828344,Target for Modern Trade template demo
Integrity Tempe Mechanical,HVAC,Tempe,AZ,Arizona,"6916 Jefferson Dr, Tempe, AZ 62544",(480) 361-3738,False,,0.74,86,sweep_v25,2026-06-06T04:42:54.828388,Target for Modern Trade template demo
Triple Plano Pizzeria,Restaurant,Plano,TX,Texas,"7410 Water St, Plano, TX 80022",(325) 218-2892,True,,0.83,40,sweep_v25,2026-06-06T04:42:54.828429,Target for Elegant Food template demo
Rapid HVAC Solutions of Douglas,HVAC,Douglas,AZ,Arizona,"9752 Jefferson Dr, Douglas, AZ 69883",(520) 284-9409,True,,0.78,55,sweep_v25,2026-06-06T04:42:54.828471,Target for Modern Trade template demo
Metal Roofing Contractors of Abilene,Roofing,Abilene,TX,Texas,"7141 Market St, Abilene, TX 39443",(281) 593-1991,False,,0.95,100,sweep_v25,2026-06-06T04:42:54.828513,Target for Modern Trade template demo
Pioneer New Braunfels Heating & Cooling,HVAC,New Braunfels,TX,Texas,"6525 Cedar Ln, New Braunfels, TX 34351",(281) 646-1386,True,,0.67,47,sweep_v25,2026-06-06T04:42:54.828557,Target for Modern Trade template demo
King's Southlake Deli & Market,Restaurant,Southlake,TX,Texas,"8708 Elm St, Southlake, TX 68858",(726) 647-4735,False,,0.71,89,sweep_v25,2026-06-06T04:42:54.828599,Target for Elegant Food template demo
Bella Kyle Mexican Grill,Restaurant,Kyle,TX,Texas,"3271 Oak Ave, Kyle, TX 69429",(936) 445-8155,True,,0.76,54,sweep_v25,2026-06-06T04:42:54.828641,Target for Elegant Food template demo
Downtown Kitchen,Restaurant,Houston,TX,Texas,"5037 Pine St, Houston, TX 95804",(210) 974-1642,True,,0.84,50,sweep_v25,2026-06-06T04:42:54.828682,Target for Elegant Food template demo
Steadfast Safford Shingle & Siding,Roofing,Safford,AZ,Arizona,"4697 Jefferson Dr, Safford, AZ 50221",(520) 366-3023,False,,0.79,94,sweep_v25,2026-06-06T04:42:54.828724,Target for Modern Trade template demo
Guardian Exteriors of Hornell,Roofing,Hornell,NY,New York,"8682 Pine St, Hornell, NY 71463",(518) 327-7335,True,,0.86,50,sweep_v25,2026-06-06T04:42:54.828766,Target for Modern Trade template demo
Western Air Conditioning & Heating of Batavia,HVAC,Batavia,NY,New York,"3821 Innovation Blvd, Batavia, NY 83072",(347) 473-1813,True,,0.83,47,sweep_v25,2026-06-06T04:42:54.828808,Target for Modern Trade template demo
ABC Air Conditioning & Heating of Georgetown,HVAC,Georgetown,TX,Texas,"5317 Hamilton Ave, Georgetown, TX 24515",(361) 551-8733,True,,0.75,51,sweep_v25,2026-06-06T04:42:54.828849,Target for Modern Trade template demo
New Abilene BBQ & Grill,Restaurant,Abilene,TX,Texas,"2029 Jackson Blvd, Abilene, TX 25500",(325) 863-7157,False,,0.82,89,sweep_v25,2026-06-06T04:42:54.828891,Target for Elegant Food template demo
Imperial Air Conditioning of Texas City,HVAC,Texas City,TX,Texas,"253 Pine St, Texas City, TX 51734",(726) 632-4976,False,,0.92,100,sweep_v25,2026-06-06T04:42:54.828937,Target for Modern Trade template demo
Signature Roof & Gutter of North Richland Hills,Roofing,North Richland Hills,TX,Texas,"3358 Franklin St, North Richland Hills, TX 38832",(817) 289-9653,True,,0.77,62,sweep_v25,2026-06-06T04:42:54.828980,Target for Modern Trade template demo
United Air Conditioning & Heating of Haltom City,HVAC,Haltom City,TX,Texas,"261 Valley Blvd, Haltom City, TX 88388",(830) 276-5030,False,,0.94,95,sweep_v25,2026-06-06T04:42:54.829025,Target for Modern Trade template demo
First Climate Control,HVAC,Holbrook,AZ,Arizona,"713 Jefferson Dr, Holbrook, AZ 53763",(623) 443-4852,False,,0.8,92,sweep_v25,2026-06-06T04:42:54.829068,Target for Modern Trade template demo
Pro Parker Roofing & Remodeling,Roofing,Parker,AZ,Arizona,"5611 Lake Dr, Parker, AZ 76235",(520) 348-4401,False,,0.9,97,sweep_v25,2026-06-06T04:42:54.829109,Target for Modern Trade template demo
Total Denton HVAC Services,HVAC,Denton,TX,Texas,"9015 Technology Dr, Denton, TX 70579",(469) 480-3143,False,,0.82,87,sweep_v25,2026-06-06T04:42:54.829151,Target for Modern Trade template demo
Port Diner,Restaurant,Olean,NY,New York,"1766 School St, Olean, NY 53208",(646) 829-4585,False,,0.79,89,sweep_v25,2026-06-06T04:42:54.829192,Target for Elegant Food template demo
Port Cafe & Grill,Restaurant,Mesquite,TX,Texas,"2660 Valley Blvd, Mesquite, TX 60463",(361) 631-7825,False,,0.88,92,sweep_v25,2026-06-06T04:42:54.829261,Target for Elegant Food template demo
Red Pizzeria,Restaurant,Youngtown,AZ,Arizona,"6937 Franklin St, Youngtown, AZ 90025",(480) 468-5230,False,,0.71,81,sweep_v25,2026-06-06T04:42:54.829304,Target for Elegant Food template demo
Queen's El Paso Bistro & Bar,Restaurant,El Paso,TX,Texas,"7263 Business Park Dr, El Paso, TX 42215",(432) 397-6846,True,,0.67,49,sweep_v25,2026-06-06T04:42:54.829347,Target for Elegant Food template demo
Station Pizza & Pasta,Restaurant,Rensselaer,NY,New York,"7592 Spring St, Rensselaer, NY 25365",(607) 711-7858,True,,0.68,46,sweep_v25,2026-06-06T04:42:54.829393,Target for Elegant Food template demo
City Heating & Air,HVAC,Massena,NY,New York,"4092 Jefferson Dr, Massena, NY 43932",(347) 233-4913,False,,0.8,90,sweep_v25,2026-06-06T04:42:54.829437,Target for Modern Trade template demo
AA HVAC Solutions of Little Falls,HVAC,Little Falls,NY,New York,"8833 Commerce St, Little Falls, NY 57201",(929) 366-4479,False,,0.73,82,sweep_v25,2026-06-06T04:42:54.829484,Target for Modern Trade template demo
Central HVAC Services of Irving,HVAC,Irving,TX,Texas,"6627 School St, Irving, TX 58500",(972) 414-1247,False,,0.71,85,sweep_v25,2026-06-06T04:42:54.829539,Target for Modern Trade template demo
Prime AC & Heating,HVAC,Paris,TX,Texas,"8771 Jefferson Dr, Paris, TX 79487",(903) 295-7002,True,,0.77,54,sweep_v25,2026-06-06T04:42:54.829596,Target for Modern Trade template demo
Western Air Conditioning & Heating of Missouri City,HVAC,Missouri City,TX,Texas,"1777 Broadway, Missouri City, TX 17708",(210) 844-3143,True,,0.87,46,sweep_v25,2026-06-06T04:42:54.829649,Target for Modern Trade template demo
Five Star Temperature Control of Utica,HVAC,Utica,NY,New York,"563 Main St, Utica, NY 81942",(914) 576-7295,True,,0.66,54,sweep_v25,2026-06-06T04:42:54.829692,Target for Modern Trade template demo
Red Flower Mound Italian Kitchen,Restaurant,Flower Mound,TX,Texas,"4261 Commerce St, Flower Mound, TX 39668",(325) 561-7439,False,,0.91,91,sweep_v25,2026-06-06T04:42:54.829737,Target for Elegant Food template demo
Texas Arlington Air & Heating,HVAC,Arlington,TX,Texas,"1136 Spring St, Arlington, TX 20420",(432) 890-4693,False,,0.9,86,sweep_v25,2026-06-06T04:42:54.829780,Target for Modern Trade template demo
AAA Batavia Shingle & Siding,Roofing,Batavia,NY,New York,"6697 Industrial Blvd, Batavia, NY 17932",(845) 970-5785,True,,0.85,57,sweep_v25,2026-06-06T04:42:54.829822,Target for Modern Trade template demo
Smart Cooling Solutions of Victoria,HVAC,Victoria,TX,Texas,"5372 Church St, Victoria, TX 84464",(325) 221-3767,True,,0.66,54,sweep_v25,2026-06-06T04:42:54.829864,Target for Modern Trade template demo
Grand Taqueria,Restaurant,Johnstown,NY,New York,"8954 Broadway, Johnstown, NY 76300",(212) 414-8490,False,,0.94,80,sweep_v25,2026-06-06T04:42:54.829909,Target for Elegant Food template demo
Pro Cooling Solutions,HVAC,Mount Vernon,NY,New York,"5985 Cedar Ln, Mount Vernon, NY 51935",(929) 485-5994,True,,0.78,49,sweep_v25,2026-06-06T04:42:54.829955,Target for Modern Trade template demo
North San Antonio Roofing Solutions,Roofing,San Antonio,TX,Texas,"7632 Oak Ave, San Antonio, TX 76782",(903) 272-6515,True,,0.82,51,sweep_v25,2026-06-06T04:42:54.829997,Target for Modern Trade template demo
First Garland Metal Roofing,Roofing,Garland,TX,Texas,"9897 Technology Dr, Garland, TX 21999",(432) 716-9725,True,,0.64,52,sweep_v25,2026-06-06T04:42:54.830039,Target for Modern Trade template demo
Lifetime Home Improvements,Roofing,Greenville,TX,Texas,"9128 Madison Ave, Greenville, TX 85819",(281) 784-2507,False,,0.9,100,sweep_v25,2026-06-06T04:42:54.830082,Target for Modern Trade template demo
Rapid HVAC Services of Geneva,HVAC,Geneva,NY,New York,"4537 Pine St, Geneva, NY 76679",(607) 692-5159,True,,0.61,49,sweep_v25,2026-06-06T04:42:54.830124,Target for Modern Trade template demo
Diamond Cooling & Heating of Harlingen,HVAC,Harlingen,TX,Texas,"4928 Business Park Dr, Harlingen, TX 55295",(325) 664-8173,True,,0.78,45,sweep_v25,2026-06-06T04:42:54.830165,Target for Modern Trade template demo
Mountain HVAC Services of Sedona,HVAC,Sedona,AZ,Arizona,"1900 Cedar Ln, Sedona, AZ 66544",(928) 281-3253,True,,0.8,54,sweep_v25,2026-06-06T04:42:54.830243,Target for Modern Trade template demo
West Roofing Company,Roofing,Keller,TX,Texas,"5386 Oak Ave, Keller, TX 42494",(940) 539-5477,True,,0.89,54,sweep_v25,2026-06-06T04:42:54.830302,Target for Modern Trade template demo
River Goodyear Grille,Restaurant,Goodyear,AZ,Arizona,"9984 Main St, Goodyear, AZ 36122",(928) 767-2213,True,,0.62,44,sweep_v25,2026-06-06T04:42:54.830352,Target for Elegant Food template demo
Lake New York City Restaurant,Restaurant,New York City,NY,New York,"3551 Market St, New York City, NY 98658",(929) 948-9604,True,,0.9,48,sweep_v25,2026-06-06T04:42:54.830417,Target for Elegant Food template demo
Sky Roof Specialists of Gilbert,Roofing,Gilbert,AZ,Arizona,"3050 Veterans Blvd, Gilbert, AZ 61705",(602) 549-2803,True,,0.65,62,sweep_v25,2026-06-06T04:42:54.830475,Target for Modern Trade template demo
National Oneida Mechanical,HVAC,Oneida,NY,New York,"7760 Veterans Blvd, Oneida, NY 63727",(929) 345-3263,False,,0.73,82,sweep_v25,2026-06-06T04:42:54.830533,Target for Modern Trade template demo
Sky Roof Specialists of Temple,Roofing,Temple,TX,Texas,"7146 Enterprise Rd, Temple, TX 27398",(713) 748-4646,False,,0.86,98,sweep_v25,2026-06-06T04:42:54.830592,Target for Modern Trade template demo
Vista Diner,Restaurant,Wichita Falls,TX,Texas,"5298 Jackson Blvd, Wichita Falls, TX 74268",(281) 580-5469,True,,0.61,46,sweep_v25,2026-06-06T04:42:54.830649,Target for Elegant Food template demo
Valley Air & Heating of Greenville,HVAC,Greenville,TX,Texas,"1193 Business Park Dr, Greenville, TX 27379",(817) 282-3538,False,,0.88,94,sweep_v25,2026-06-06T04:42:54.830707,Target for Modern Trade template demo
Pro Air Systems,HVAC,Ilion,NY,New York,"4490 Highland Ave, Ilion, NY 88991",(518) 216-6720,True,,0.67,53,sweep_v25,2026-06-06T04:42:54.830811,Target for Modern Trade template demo
Capital Chandler Metal Roofing,Roofing,Chandler,AZ,Arizona,"2952 Elm St, Chandler, AZ 31506",(520) 890-8078,True,,0.61,59,sweep_v25,2026-06-06T04:42:54.830861,Target for Modern Trade template demo
Island Arlington Diner,Restaurant,Arlington,TX,Texas,"6546 Main St, Arlington, TX 76660",(512) 637-8185,False,,0.93,88,sweep_v25,2026-06-06T04:42:54.830904,Target for Elegant Food template demo
Everest Roofing & Remodeling of Kingston,Roofing,Kingston,NY,New York,"1891 Innovation Blvd, Kingston, NY 89406",(716) 343-6245,False,,0.9,100,sweep_v25,2026-06-06T04:42:54.830952,Target for Modern Trade template demo
Golden Exteriors of Coolidge,Roofing,Coolidge,AZ,Arizona,"2271 Commerce St, Coolidge, AZ 28473",(623) 426-7980,False,,0.88,98,sweep_v25,2026-06-06T04:42:54.831007,Target for Modern Trade template demo
