business_name,phone,email,website_url,contact_name,city,state_code,state_name,industry,address,lead_score,source,status
St. George Electrical Pros,(385) 217-1481,info@st-george-electrical-pros.electricalservices.com,https://www.st-george-electrical-pros.org,Emily Evans,St. George,UT,Utah,Electrical,"1897 North St, St. George, UT",43,national_scrape_v1,new
Wire Works of West Valley City,(801) 269-9134,info@wire-works-of-west-valley-city.electricalservices.com,https://www.wire-works-of-west-valley-city.net,Carol Watson,West Valley City,UT,Utah,Electrical,"4981 Elm St, West Valley City, UT",53,national_scrape_v1,new
Grand West Valley City Cafe,(801) 204-6938,info@grand-west-valley-city-cafe.restaurant.com,https://www.grand-west-valley-city-cafe.net,Jennifer Sanchez,West Valley City,UT,Utah,Restaurant,"5019 Adams Blvd, West Valley City, UT",49,national_scrape_v1,new
Provo Bistro,(385) 658-4937,info@provo-bistro.foodandwine.com,https://www.provo-bistro.us,Joshua Myers,Provo,UT,Utah,Restaurant,"5939 Park Ave, Provo, UT",66,national_scrape_v1,new
Old Place Salt Lake City,(801) 973-6749,info@old-place-salt-lake-city.yelp.com,https://www.old-place-salt-lake-city.org,Patrick Turner,Salt Lake City,UT,Utah,Restaurant,"7199 Broadway, Salt Lake City, UT",44,national_scrape_v1,new
Delta Provo Kitchen,(801) 290-8936,info@delta-provo-kitchen.foodandwine.com,https://www.delta-provo-kitchen.co,Donald Rivera,Provo,UT,Utah,Restaurant,"1512 Maple Dr, Provo, UT",79,national_scrape_v1,new
Imperial Salt Lake City Bistro,(435) 519-6176,info@imperial-salt-lake-city-bistro.dinein.com,https://www.imperial-salt-lake-city-bistro.com,Cynthia Patel,Salt Lake City,UT,Utah,Restaurant,"7813 School St, Salt Lake City, UT",87,national_scrape_v1,new
Cozy Inn West Valley City,(385) 620-7654,info@cozy-inn-west-valley-city.dinein.com,https://www.cozy-inn-west-valley-city.org,Donald Davis,West Valley City,UT,Utah,Restaurant,"2885 Heritage Dr, West Valley City, UT",94,national_scrape_v1,new
Gulf Salt Lake City Restaurant,(435) 603-2019,info@gulf-salt-lake-city-restaurant.eatery.net,https://www.gulf-salt-lake-city-restaurant.co,Shirley Mitchell,Salt Lake City,UT,Utah,Restaurant,"2020 Adams Blvd, Salt Lake City, UT",79,national_scrape_v1,new
Provo BBQ Steakhouse,(435) 322-8851,info@provo-bbq-steakhouse.orderfood.com,https://www.provo-bbq-steakhouse.co,Lisa Martin,Provo,UT,Utah,Restaurant,"4196 Hamilton Ave, Provo, UT",75,national_scrape_v1,new
Fancy Spot West Valley City,(435) 445-9429,info@fancy-spot-west-valley-city.dining.com,https://www.fancy-spot-west-valley-city.org,Angela Flores,West Valley City,UT,Utah,Restaurant,"384 Highland Ave, West Valley City, UT",80,national_scrape_v1,new
KFC of Provo,(435) 449-4638,info@kfc-of-provo.dinein.com,https://www.kfc-of-provo.com,Catherine King,Provo,UT,Utah,Restaurant,"376 Sunset Blvd, Provo, UT",68,national_scrape_v1,new
Fresh Grill St. George,(435) 753-6771,info@fresh-grill-st-george.opentable.net,https://www.fresh-grill-st-george.net,Patrick Brown,St. George,UT,Utah,Restaurant,"4078 Lincoln Ave, St. George, UT",69,national_scrape_v1,new
Country Salt Lake City Bar & Grill,(385) 762-8000,info@country-salt-lake-city-bar-grill.dinein.com,https://www.country-salt-lake-city-bar-grill.us,Amanda Nelson,Salt Lake City,UT,Utah,Restaurant,"8844 Lake Dr, Salt Lake City, UT",80,national_scrape_v1,new
Delta Provo Restaurant,(385) 840-6464,info@delta-provo-restaurant.com,https://www.delta-provo-restaurant.org,Ryan James,Provo,UT,Utah,Restaurant,"3241 Victory Blvd, Provo, UT",47,national_scrape_v1,new
St. George Diner,(385) 263-8966,info@st-george-diner.restaurant.com,https://www.st-george-diner.net,Nancy Howard,St. George,UT,Utah,Restaurant,"2761 Park Ave, St. George, UT",56,national_scrape_v1,new
Sunny Lounge West Valley City,(801) 304-4038,info@sunny-lounge-west-valley-city.restaurant.com,https://www.sunny-lounge-west-valley-city.net,Janet Garcia,West Valley City,UT,Utah,Restaurant,"5148 Oak Ave, West Valley City, UT",41,national_scrape_v1,new
KFC of Salt Lake City,(435) 949-1667,info@kfc-of-salt-lake-city.foodandwine.com,https://www.kfc-of-salt-lake-city.com,Stephen Davis,Salt Lake City,UT,Utah,Restaurant,"9794 Commerce Dr, Salt Lake City, UT",85,national_scrape_v1,new
Cozy Dish Provo,(801) 941-2264,info@cozy-dish-provo.orderfood.com,https://www.cozy-dish-provo.com,Angela Evans,Provo,UT,Utah,Restaurant,"9519 Industrial Blvd, Provo, UT",84,national_scrape_v1,new
Salt Lake City Bistro,(385) 677-1977,info@salt-lake-city-bistro.foodandwine.com,https://www.salt-lake-city-bistro.co,John Jones,Salt Lake City,UT,Utah,Restaurant,"610 Victory Blvd, Salt Lake City, UT",80,national_scrape_v1,new
Cozy Lounge Provo,(435) 902-3677,info@cozy-lounge-provo.opentable.net,https://www.cozy-lounge-provo.org,Robert Reed,Provo,UT,Utah,Restaurant,"2952 Oak Ave, Provo, UT",72,national_scrape_v1,new
Starbucks of West Valley City,(801) 856-5119,info@starbucks-of-west-valley-city.yelp.com,https://www.starbucks-of-west-valley-city.org,David Morgan,West Valley City,UT,Utah,Restaurant,"174 West St, West Valley City, UT",61,national_scrape_v1,new
Best Place Provo,(801) 309-2693,info@best-place-provo.orderfood.com,https://www.best-place-provo.com,Brian Bennett,Provo,UT,Utah,Restaurant,"3076 Oak Ave, Provo, UT",63,national_scrape_v1,new
Valley Provo Restaurant,(435) 829-4299,info@valley-provo-restaurant.dining.com,https://www.valley-provo-restaurant.org,Ryan Adams,Provo,UT,Utah,Restaurant,"7782 Oak Ave, Provo, UT",84,national_scrape_v1,new
Great Corner Salt Lake City,(801) 466-9816,info@great-corner-salt-lake-city.dinein.com,https://www.great-corner-salt-lake-city.us,Kathleen Cruz,Salt Lake City,UT,Utah,Restaurant,"1641 Lincoln Ave, Salt Lake City, UT",62,national_scrape_v1,new
McDonald's of Salt Lake City,(801) 609-2479,info@mcdonalds-of-salt-lake-city.dining.com,https://www.mcdonalds-of-salt-lake-city.us,Elizabeth Jimenez,Salt Lake City,UT,Utah,Restaurant,"4892 Market St, Salt Lake City, UT",87,national_scrape_v1,new
Highland Provo Steakhouse,(435) 890-7366,info@highland-provo-steakhouse.foodandwine.com,https://www.highland-provo-steakhouse.org,Tyler Patel,Provo,UT,Utah,Restaurant,"9987 5th Ave, Provo, UT",47,national_scrape_v1,new
Spicy View St. George,(801) 755-3150,info@spicy-view-st-george.orderfood.com,https://www.spicy-view-st-george.com,Eric Gutierrez,St. George,UT,Utah,Restaurant,"5901 Innovation Blvd, St. George, UT",74,national_scrape_v1,new
Domino's of West Valley City,(435) 319-3800,info@dominos-of-west-valley-city.dinein.com,https://www.dominos-of-west-valley-city.org,Sandra Nelson,West Valley City,UT,Utah,Restaurant,"6280 Hill St, West Valley City, UT",55,national_scrape_v1,new
New Spot Salt Lake City,(385) 768-3286,info@new-spot-salt-lake-city.eatery.net,https://www.new-spot-salt-lake-city.us,Katherine Morris,Salt Lake City,UT,Utah,Restaurant,"8483 5th Ave, Salt Lake City, UT",44,national_scrape_v1,new
Provo Diner,(435) 312-5153,info@provo-diner.dinein.com,https://www.provo-diner.net,Emily Morgan,Provo,UT,Utah,Restaurant,"5637 Main St, Provo, UT",59,national_scrape_v1,new
Domino's of Provo,(435) 395-9978,info@dominos-of-provo.orderfood.com,https://www.dominos-of-provo.com,Katherine Watson,Provo,UT,Utah,Restaurant,"1214 South Ave, Provo, UT",91,national_scrape_v1,new
Norfolk Cooling & Heating,(571) 630-7903,info@norfolk-cooling-heating.comfortsolutions.com,https://www.norfolk-cooling-heating.org,Joseph Campbell,Norfolk,VA,Virginia,HVAC,"1408 Cedar Ln, Norfolk, VA",87,national_scrape_v1,new
White Arlington Air Systems,(703) 953-7076,info@white-arlington-air-systems.comfortsolutions.com,https://www.white-arlington-air-systems.net,Kevin Cruz,Arlington,VA,Virginia,HVAC,"3150 Franklin St, Arlington, VA",70,national_scrape_v1,new
Crown Richmond Air Conditioning,(757) 625-8847,info@crown-richmond-air-conditioning.comfortsolutions.com,https://www.crown-richmond-air-conditioning.net,Robert Cruz,Richmond,VA,Virginia,HVAC,"8465 5th Ave, Richmond, VA",52,national_scrape_v1,new
Crown Virginia Beach Temperature Control,(571) 435-5272,info@crown-virginia-beach-temperature-control.acrepair.com,https://www.crown-virginia-beach-temperature-control.net,Laura Bailey,Virginia Beach,VA,Virginia,HVAC,"7463 1st St, Virginia Beach, VA",88,national_scrape_v1,new
Valley Virginia Beach Mechanical Services,(571) 630-3878,info@valley-virginia-beach-mechanical-service.hvacpros.net,https://www.valley-virginia-beach-mechanical-services.us,Barbara Wood,Virginia Beach,VA,Virginia,HVAC,"5517 Maple Dr, Virginia Beach, VA",67,national_scrape_v1,new
United Alexandria Cooling & Heating,(434) 444-8760,info@united-alexandria-cooling-heating.acrepair.com,https://www.united-alexandria-cooling-heating.co,Daniel Flores,Alexandria,VA,Virginia,HVAC,"1957 2nd Ave, Alexandria, VA",70,national_scrape_v1,new
Allied Richmond Temperature Control,(804) 745-9276,info@allied-richmond-temperature-control.hvac.com,https://www.allied-richmond-temperature-control.org,Jeffrey Ruiz,Richmond,VA,Virginia,HVAC,"9134 2nd Ave, Richmond, VA",93,national_scrape_v1,new
Guardian Alexandria Heating & Air,(757) 603-3384,info@guardian-alexandria-heating-air.comfortsolutions.com,https://www.guardian-alexandria-heating-air.us,Larry Baker,Alexandria,VA,Virginia,HVAC,"5493 Freedom Ave, Alexandria, VA",86,national_scrape_v1,new
Carrier of Virginia Beach,(540) 988-4600,info@carrier-of-virginia-beach.heatingandcooling.net,https://www.carrier-of-virginia-beach.co,Sarah Jackson,Virginia Beach,VA,Virginia,HVAC,"6015 Commerce Dr, Virginia Beach, VA",90,national_scrape_v1,new
Norfolk Heating & Cooling,(540) 375-4663,info@norfolk-heating-cooling.comfortsolutions.com,https://www.norfolk-heating-cooling.com,Angela Jimenez,Norfolk,VA,Virginia,HVAC,"3152 Adams Blvd, Norfolk, VA",87,national_scrape_v1,new
Express Norfolk Heating & Air,(804) 929-4522,info@express-norfolk-heating-air.hvacpros.net,https://www.express-norfolk-heating-air.us,John Edwards,Norfolk,VA,Virginia,HVAC,"5781 Park Ave, Norfolk, VA",73,national_scrape_v1,new
First Richmond Climate Control,(276) 548-3232,info@first-richmond-climate-control.comfortsolutions.com,https://www.first-richmond-climate-control.net,Michael White,Richmond,VA,Virginia,HVAC,"2445 Liberty Ave, Richmond, VA",52,national_scrape_v1,new
Lennox of Arlington,(757) 314-3268,info@lennox-of-arlington.acrepair.com,https://www.lennox-of-arlington.org,David Wright,Arlington,VA,Virginia,HVAC,"9236 Oak Ave, Arlington, VA",40,national_scrape_v1,new
Peak Alexandria HVAC Services,(804) 376-2732,info@peak-alexandria-hvac-services.airconditioning.com,https://www.peak-alexandria-hvac-services.net,Susan Torres,Alexandria,VA,Virginia,HVAC,"9934 Corporate Dr, Alexandria, VA",68,national_scrape_v1,new
Pride Alexandria Air Systems,(434) 649-2497,info@pride-alexandria-air-systems.airconditioning.com,https://www.pride-alexandria-air-systems.net,Donna Myers,Alexandria,VA,Virginia,HVAC,"7419 Main St, Alexandria, VA",87,national_scrape_v1,new
Keystone Norfolk Mechanical Services,(703) 502-8938,info@keystone-norfolk-mechanical-services.hvacpros.net,https://www.keystone-norfolk-mechanical-services.org,Linda Cook,Norfolk,VA,Virginia,HVAC,"1128 Lake Dr, Norfolk, VA",77,national_scrape_v1,new
Arlington Heating & Air,(804) 940-4643,info@arlington-heating-air.mechanicalservices.com,https://www.arlington-heating-air.us,Patricia Martinez,Arlington,VA,Virginia,HVAC,"3680 Sunset Blvd, Arlington, VA",71,national_scrape_v1,new
Arlington HVAC Services,(434) 777-4845,info@arlington-hvac-services.hvacpros.net,https://www.arlington-hvac-services.org,Patricia Cruz,Arlington,VA,Virginia,HVAC,"5989 Main St, Arlington, VA",79,national_scrape_v1,new
Royal Arlington Temperature Control,(276) 795-4839,info@royal-arlington-temperature-control.acrepair.com,https://www.royal-arlington-temperature-control.co,Pamela Martinez,Arlington,VA,Virginia,HVAC,"1436 4th Blvd, Arlington, VA",66,national_scrape_v1,new
Select Norfolk Heating & Air,(804) 725-6162,info@select-norfolk-heating-air.hvacservices.com,https://www.select-norfolk-heating-air.com,Jeffrey Parker,Norfolk,VA,Virginia,HVAC,"510 Technology Dr, Norfolk, VA",42,national_scrape_v1,new
Green Norfolk Heating & Air,(540) 287-9751,info@green-norfolk-heating-air.heatingandcooling.net,https://www.green-norfolk-heating-air.us,Justin Martinez,Norfolk,VA,Virginia,HVAC,"5283 Church St, Norfolk, VA",65,national_scrape_v1,new
Integrity Alexandria Temperature Control,(804) 405-7561,info@integrity-alexandria-temperature-control.heatingandcooling.net,https://www.integrity-alexandria-temperature-control.org,Patricia Smith,Alexandria,VA,Virginia,HVAC,"5041 Maple Dr, Alexandria, VA",75,national_scrape_v1,new
Coleman of Virginia Beach,(540) 854-3775,info@coleman-of-virginia-beach.hvac.com,https://www.coleman-of-virginia-beach.net,Christine Sanchez,Virginia Beach,VA,Virginia,HVAC,"7975 Franklin St, Virginia Beach, VA",84,national_scrape_v1,new
Cornerstone Virginia Beach Mechanical Services,(804) 292-6811,info@cornerstone-virginia-beach-mechanical-se.heatingandcooling.net,https://www.cornerstone-virginia-beach-mechanical-services.com,Dennis Parker,Virginia Beach,VA,Virginia,HVAC,"4851 Cedar Ln, Virginia Beach, VA",60,national_scrape_v1,new
Apex Norfolk Temperature Control,(276) 883-2191,info@apex-norfolk-temperature-control.hvacpros.net,https://www.apex-norfolk-temperature-control.org,Emma Sanders,Norfolk,VA,Virginia,HVAC,"1219 Cedar Ln, Norfolk, VA",82,national_scrape_v1,new
Liberty Virginia Beach Heating & Air,(276) 360-2460,info@liberty-virginia-beach-heating-air.hvacpros.net,https://www.liberty-virginia-beach-heating-air.com,Sarah Carter,Virginia Beach,VA,Virginia,HVAC,"3287 Highland Ave, Virginia Beach, VA",67,national_scrape_v1,new
Virginia Beach Cooling & Heating,(757) 775-6993,info@virginia-beach-cooling-heating.hvacservices.com,https://www.virginia-beach-cooling-heating.net,Linda Jones,Virginia Beach,VA,Virginia,HVAC,"4418 Main St, Virginia Beach, VA",73,national_scrape_v1,new
Summit Arlington Temperature Control,(571) 689-7095,info@summit-arlington-temperature-control.airconditioning.com,https://www.summit-arlington-temperature-control.co,Jeffrey Gray,Arlington,VA,Virginia,HVAC,"1683 Monroe St, Arlington, VA",87,national_scrape_v1,new
Pro Alexandria Plumbing & Drain,(434) 835-6955,info@pro-alexandria-plumbing-drain.plumbers.net,https://www.pro-alexandria-plumbing-drain.co,Paul Gray,Alexandria,VA,Virginia,Plumbing,"4304 Market St, Alexandria, VA",60,national_scrape_v1,new
Rapid Alexandria Plumbing Solutions,(804) 242-7307,info@rapid-alexandria-plumbing-solutions.plumbers.net,https://www.rapid-alexandria-plumbing-solutions.co,Anna Reed,Alexandria,VA,Virginia,Plumbing,"857 Oak Ave, Alexandria, VA",83,national_scrape_v1,new
Valley Richmond Drain Cleaning,(540) 998-9820,info@valley-richmond-drain-cleaning.plumbers.net,https://www.valley-richmond-drain-cleaning.com,Barbara Myers,Richmond,VA,Virginia,Plumbing,"6801 Liberty Ave, Richmond, VA",71,national_scrape_v1,new
Reliable Arlington Plumbing Co.,(540) 898-4931,info@reliable-arlington-plumbing-co.plumbingpros.com,https://www.reliable-arlington-plumbing-co.us,Joseph Brown,Arlington,VA,Virginia,Plumbing,"3876 Maple Dr, Arlington, VA",43,national_scrape_v1,new
Crown Virginia Beach Plumbing Solutions,(571) 500-6212,info@crown-virginia-beach-plumbing-solutions.plumbers.net,https://www.crown-virginia-beach-plumbing-solutions.net,George Richardson,Virginia Beach,VA,Virginia,Plumbing,"5138 4th Blvd, Virginia Beach, VA",56,national_scrape_v1,new
Easy Richmond Plumbing & Heating,(434) 348-7762,info@easy-richmond-plumbing-heating.plumbingservices.net,https://www.easy-richmond-plumbing-heating.org,Gregory Lewis,Richmond,VA,Virginia,Plumbing,"9271 Jefferson Dr, Richmond, VA",48,national_scrape_v1,new
Service Alexandria Rooter & Plumbing,(804) 751-4119,info@service-alexandria-rooter-plumbing.drainpros.com,https://www.service-alexandria-rooter-plumbing.org,Jerry Parker,Alexandria,VA,Virginia,Plumbing,"9333 Monroe St, Alexandria, VA",76,national_scrape_v1,new
Arlington Plumbing Pros,(434) 214-5112,info@arlington-plumbing-pros.plumbing.com,https://www.arlington-plumbing-pros.co,Michael Campbell,Arlington,VA,Virginia,Plumbing,"1531 Franklin St, Arlington, VA",89,national_scrape_v1,new
Reliable Virginia Beach Plumbing & Heating,(703) 838-7896,info@reliable-virginia-beach-plumbing-heating.plumbingpros.com,https://www.reliable-virginia-beach-plumbing-heating.us,Amy Sanders,Virginia Beach,VA,Virginia,Plumbing,"5569 1st St, Virginia Beach, VA",85,national_scrape_v1,new
Richmond Plumbing Solutions,(540) 604-4942,info@richmond-plumbing-solutions.drainpros.com,https://www.richmond-plumbing-solutions.org,Melissa Green,Richmond,VA,Virginia,Plumbing,"6961 Jefferson Dr, Richmond, VA",68,national_scrape_v1,new
American Virginia Beach Rooter & Plumbing,(757) 777-2900,info@american-virginia-beach-rooter-plumbing.rooter.com,https://www.american-virginia-beach-rooter-plumbing.net,Betty Ramos,Virginia Beach,VA,Virginia,Plumbing,"2187 Enterprise Ave, Virginia Beach, VA",87,national_scrape_v1,new
